Model,MTL,Tasks,Learning Rate,MTL HPO,Seed,Best Epoch,Best Validation Loss,NEXT_ACTIVITY,NEXT_TIME,REMAINING_TIME
LSTM,DWA,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,2025,198.0,6.4296,0.785,0.5982,5.2181
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,42,196.0,6.8577,0.7869,0.6004,5.6138
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,123,200.0,6.3766,0.7842,0.5705,5.1717
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,1.0,2025,199.0,6.9416,0.7892,0.5998,5.7214
LSTM,UW,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,123,200.0,7.1301,0.7818,0.5812,5.8357
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,20.0,123,199.0,6.3903,0.7868,0.5729,5.2099
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,7.0,2025,199.0,6.467,0.7869,0.6002,5.2469
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,15.0,2025,198.0,6.4244,0.7878,0.5967,5.1995
LSTM,Nash_MTL,"('next_activity', 'next_time', 'remaining_time')",0.0001,None,42,197.0,6.4296,0.7856,0.6001,5.2204
LSTM,UW_SO,"('next_activity', 'next_time', 'remaining_time')",0.0001,5.0,2025,200.0,6.4473,0.7857,0.6,5.2224
LSTM,GradDrop,"('next_activity', 'next_time')",0.001,None,123,31.0,1.1335,0.7953,0.5592,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.3,42,64.0,1.1537,0.7912,0.5902,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,20.0,2025,64.0,1.1303,0.7931,0.5888,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,1.0,2025,82.0,1.1332,0.7943,0.5915,
LSTM,UW,"('next_activity', 'next_time')",0.0001,None,2025,64.0,1.1324,0.793,0.5912,
LSTM,GLS,"('next_activity', 'next_time')",0.001,None,2025,30.0,1.1332,0.793,0.5857,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.1,2025,26.0,1.1333,0.7923,0.589,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.9,123,62.0,1.145,0.7928,0.5672,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,1.0,2025,26.0,1.1286,0.7929,0.5828,
LSTM,EW,"('next_activity', 'next_time')",0.0001,None,2025,64.0,1.1304,0.7928,0.5903,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,15.0,123,17.0,1.142,0.7931,0.562,
LSTM,PCGrad,"('next_activity', 'next_time')",0.0001,None,123,71.0,1.144,0.7927,0.5659,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,0.5,123,19.0,1.1379,0.7931,0.5615,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,3.0,2025,21.0,1.1312,0.7931,0.5871,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.5,42,25.0,1.1525,0.7906,0.5838,
LSTM,GradDrop,"('next_activity', 'next_time')",0.0001,None,2025,74.0,1.13,0.7943,0.5883,
LSTM,PCGrad,"('next_activity', 'next_time')",0.001,None,42,23.0,1.1524,0.7882,0.5834,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.3,42,30.0,1.1528,0.7913,0.5807,
LSTM,RLW,"('next_activity', 'next_time')",0.0001,None,42,64.0,1.1559,0.7913,0.5908,
LSTM,IMTL,"('next_activity', 'next_time')",0.0001,None,42,50.0,1.1597,0.7902,0.5913,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,15.0,123,70.0,1.1412,0.7929,0.5646,
LSTM,GradDrop,"('next_activity', 'next_time')",0.001,None,2025,26.0,1.1271,0.7934,0.5837,
LSTM,GLS,"('next_activity', 'next_time')",0.0001,None,123,70.0,1.1445,0.7931,0.5671,
LSTM,GradDrop,"('next_activity', 'next_time')",0.0001,None,123,58.0,1.1421,0.7913,0.5661,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,0.5,2025,24.0,1.1323,0.7916,0.5829,
LSTM,IMTL,"('next_activity', 'next_time')",0.001,None,2025,26.0,1.1312,0.7938,0.5823,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,7.0,2025,66.0,1.1325,0.7944,0.5903,
LSTM,Nash_MTL,"('next_activity', 'next_time')",0.0001,None,123,62.0,1.1423,0.7933,0.5662,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.7,123,62.0,1.1445,0.7931,0.5672,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.5,2025,26.0,1.1375,0.7957,0.5883,
LSTM,UW_O,"('next_activity', 'next_time')",0.0001,None,2025,78.0,1.1329,0.7938,0.5903,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.7,123,19.0,1.1419,0.7933,0.5643,
LSTM,EW,"('next_activity', 'next_time')",0.0001,None,123,70.0,1.1418,0.7928,0.5649,
LSTM,Nash_MTL,"('next_activity', 'next_time')",0.0001,None,42,50.0,1.16,0.7899,0.5926,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,5.0,2025,78.0,1.1321,0.7944,0.5884,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,2.0,123,69.0,1.1445,0.791,0.5647,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,10.0,2025,19.0,1.1323,0.7878,0.5936,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,15.0,2025,78.0,1.1292,0.7933,0.5894,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,1.0,123,22.0,1.143,0.7951,0.5631,
LSTM,DWA,"('next_activity', 'next_time')",0.0001,None,2025,64.0,1.1323,0.7924,0.5919,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.9,42,64.0,1.1585,0.7907,0.5908,
LSTM,RLW,"('next_activity', 'next_time')",0.0001,None,123,69.0,1.1404,0.7917,0.5645,
LSTM,UW,"('next_activity', 'next_time')",0.001,None,123,24.0,1.1437,0.7941,0.56,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,10.0,42,79.0,1.1526,0.7906,0.5857,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,20.0,42,61.0,1.1557,0.7912,0.5902,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,0.5,2025,78.0,1.1294,0.793,0.5882,
LSTM,UW_O,"('next_activity', 'next_time')",0.0001,None,42,64.0,1.1617,0.7915,0.5956,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,5.0,42,25.0,1.1498,0.7908,0.5854,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,1.5,2025,83.0,1.1322,0.7927,0.5888,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,20.0,123,70.0,1.1405,0.7933,0.5645,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,7.0,42,64.0,1.1544,0.7912,0.5877,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,1.5,2025,26.0,1.1269,0.7935,0.5834,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,1.5,42,22.0,1.1571,0.7926,0.59,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.7,2025,17.0,1.1329,0.7929,0.5896,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,1.0,42,79.0,1.1521,0.7905,0.587,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,10.0,123,24.0,1.1461,0.7919,0.5621,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,2.0,42,28.0,1.1516,0.7893,0.58,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.1,2025,74.0,1.1303,0.7938,0.5868,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,1.0,123,69.0,1.1412,0.7916,0.5649,
LSTM,GLS,"('next_activity', 'next_time')",0.001,None,123,18.0,1.1449,0.7724,0.5662,
LSTM,IMTL,"('next_activity', 'next_time')",0.001,None,123,23.0,1.146,0.7932,0.562,
LSTM,IMTL,"('next_activity', 'next_time')",0.001,None,42,23.0,1.1566,0.7862,0.5851,
LSTM,DWA,"('next_activity', 'next_time')",0.001,None,42,17.0,1.1551,0.793,0.5926,
LSTM,PCGrad,"('next_activity', 'next_time')",0.0001,None,2025,77.0,1.1324,0.7944,0.5876,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,10.0,42,21.0,1.1543,0.7893,0.588,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,3.0,2025,83.0,1.1294,0.7956,0.5889,
LSTM,UW,"('next_activity', 'next_time')",0.0001,None,42,79.0,1.1534,0.7912,0.5875,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.3,2025,26.0,1.1308,0.7922,0.5839,
LSTM,PCGrad,"('next_activity', 'next_time')",0.0001,None,42,64.0,1.1564,0.7907,0.591,
LSTM,EW,"('next_activity', 'next_time')",0.001,None,42,23.0,1.1487,0.7859,0.5825,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,1.0,42,79.0,1.1576,0.7914,0.5924,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,10.0,2025,64.0,1.1338,0.7939,0.5913,
LSTM,PCGrad,"('next_activity', 'next_time')",0.001,None,2025,26.0,1.1301,0.7935,0.5855,
LSTM,Nash_MTL,"('next_activity', 'next_time')",0.001,None,2025,25.0,1.1269,0.7931,0.5833,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,5.0,2025,19.0,1.1268,0.7929,0.5869,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,1.5,42,64.0,1.1558,0.7914,0.5898,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,2.0,123,28.0,1.1397,0.7919,0.5605,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,1.0,2025,83.0,1.1304,0.7923,0.5909,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,3.0,42,19.0,1.1512,0.7924,0.5882,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.1,42,21.0,1.1539,0.789,0.5859,
LSTM,GLS,"('next_activity', 'next_time')",0.001,None,42,21.0,1.1546,0.7905,0.5901,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,1.0,42,21.0,1.1527,0.7904,0.5862,
LSTM,UW,"('next_activity', 'next_time')",0.001,None,2025,17.0,1.1312,0.7927,0.5908,
LSTM,GradDrop,"('next_activity', 'next_time')",0.001,None,42,25.0,1.1568,0.7916,0.5895,
LSTM,PCGrad,"('next_activity', 'next_time')",0.001,None,123,18.0,1.1412,0.7842,0.5659,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,5.0,123,58.0,1.1484,0.7919,0.5685,
LSTM,DWA,"('next_activity', 'next_time')",0.0001,None,42,65.0,1.1546,0.7914,0.59,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,1.0,42,26.0,1.1573,0.7906,0.5896,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.9,2025,64.0,1.1356,0.793,0.592,
LSTM,DWA,"('next_activity', 'next_time')",0.0001,None,123,70.0,1.1421,0.7928,0.5649,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.7,42,64.0,1.1574,0.7913,0.5891,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,1.5,123,70.0,1.141,0.7925,0.562,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,0.5,123,70.0,1.1418,0.7927,0.5664,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,3.0,42,64.0,1.154,0.7914,0.5882,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.1,123,69.0,1.1441,0.7929,0.5641,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.3,2025,64.0,1.1348,0.7938,0.5934,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.9,42,32.0,1.1571,0.7916,0.5869,
LSTM,UW_O,"('next_activity', 'next_time')",0.001,None,2025,26.0,1.1328,0.7921,0.5879,
LSTM,Nash_MTL,"('next_activity', 'next_time')",0.001,None,123,19.0,1.1436,0.793,0.5638,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,7.0,123,23.0,1.1448,0.7944,0.5628,
LSTM,EW,"('next_activity', 'next_time')",0.001,None,2025,19.0,1.1334,0.7945,0.5921,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.7,2025,63.0,1.1338,0.7936,0.5909,
LSTM,Nash_MTL,"('next_activity', 'next_time')",0.001,None,42,25.0,1.1517,0.7922,0.5846,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.5,123,24.0,1.1426,0.794,0.5618,
LSTM,RLW,"('next_activity', 'next_time')",0.001,None,123,24.0,1.1464,0.7939,0.564,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,3.0,123,69.0,1.1473,0.7918,0.5677,
LSTM,EW,"('next_activity', 'next_time')",0.0001,None,42,49.0,1.1594,0.7897,0.5901,
LSTM,UW_O,"('next_activity', 'next_time')",0.001,None,42,14.0,1.1628,0.7894,0.5961,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.1,123,18.0,1.1384,0.7807,0.5621,
LSTM,RLW,"('next_activity', 'next_time')",0.001,None,42,35.0,1.1535,0.7893,0.5846,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.3,123,58.0,1.144,0.7918,0.5675,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,7.0,123,69.0,1.144,0.7931,0.5662,
LSTM,RLW,"('next_activity', 'next_time')",0.001,None,2025,31.0,1.134,0.7889,0.5849,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,20.0,42,23.0,1.1516,0.7881,0.5855,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,0.5,42,64.0,1.1537,0.791,0.5895,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,1.0,123,22.0,1.1401,0.792,0.564,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,15.0,42,21.0,1.1531,0.7904,0.5878,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.9,2025,26.0,1.1317,0.793,0.5846,
LSTM,Nash_MTL,"('next_activity', 'next_time')",0.0001,None,2025,78.0,1.1313,0.7935,0.5894,
LSTM,DWA,"('next_activity', 'next_time')",0.001,None,2025,26.0,1.1316,0.793,0.5822,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.9,123,32.0,1.1427,0.7909,0.5628,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,1.0,2025,21.0,1.1303,0.7942,0.5908,
LSTM,GradDrop,"('next_activity', 'next_time')",0.0001,None,42,87.0,1.1526,0.7913,0.5891,
LSTM,GLS,"('next_activity', 'next_time')",0.0001,None,42,72.0,1.156,0.7921,0.592,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,1.5,123,24.0,1.139,0.7934,0.5577,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,15.0,2025,19.0,1.1349,0.7842,0.5923,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,2.0,2025,83.0,1.137,0.7924,0.5886,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,1.0,123,70.0,1.1488,0.7934,0.569,
LSTM,UW_O,"('next_activity', 'next_time')",0.0001,None,123,53.0,1.1495,0.7923,0.5703,
LSTM,EW,"('next_activity', 'next_time')",0.001,None,123,19.0,1.1403,0.7935,0.5657,
LSTM,GLS,"('next_activity', 'next_time')",0.0001,None,2025,78.0,1.1325,0.7927,0.5916,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.5,2025,63.0,1.1354,0.7938,0.5899,
LSTM,DWA,"('next_activity', 'next_time')",0.001,None,123,15.0,1.1444,0.7806,0.5641,
LSTM,GradNorm,"('next_activity', 'next_time')",0.0001,2.0,42,64.0,1.1576,0.7904,0.587,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,20.0,2025,21.0,1.1323,0.7938,0.5906,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,0.5,42,28.0,1.1535,0.7907,0.583,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.7,42,30.0,1.1566,0.79,0.582,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,10.0,123,58.0,1.1425,0.7917,0.5658,
LSTM,IMTL,"('next_activity', 'next_time')",0.0001,None,123,62.0,1.1437,0.7931,0.5661,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.1,42,65.0,1.1532,0.7907,0.5901,
LSTM,CAGrad,"('next_activity', 'next_time')",0.001,0.3,123,26.0,1.1404,0.7915,0.5595,
LSTM,IMTL,"('next_activity', 'next_time')",0.0001,None,2025,64.0,1.1334,0.7932,0.5903,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,7.0,42,21.0,1.153,0.789,0.5886,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,7.0,2025,26.0,1.1332,0.7919,0.5839,
LSTM,RLW,"('next_activity', 'next_time')",0.0001,None,2025,50.0,1.1384,0.7922,0.591,
LSTM,UW,"('next_activity', 'next_time')",0.0001,None,123,69.0,1.142,0.7918,0.5666,
LSTM,UW,"('next_activity', 'next_time')",0.001,None,42,25.0,1.1486,0.7903,0.5816,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,20.0,123,23.0,1.1465,0.7934,0.5636,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,5.0,123,19.0,1.1454,0.7934,0.5672,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,15.0,42,79.0,1.1521,0.791,0.5867,
LSTM,UW_O,"('next_activity', 'next_time')",0.001,None,123,19.0,1.144,0.7947,0.5689,
LSTM,GradNorm,"('next_activity', 'next_time')",0.001,2.0,2025,26.0,1.13,0.7934,0.5838,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.5,123,69.0,1.1437,0.7924,0.5663,
LSTM,CAGrad,"('next_activity', 'next_time')",0.0001,0.5,42,64.0,1.1549,0.7921,0.5889,
LSTM,UW_SO,"('next_activity', 'next_time')",0.0001,5.0,42,64.0,1.1536,0.7916,0.5883,
LSTM,UW_SO,"('next_activity', 'next_time')",0.001,3.0,123,23.0,1.1468,0.793,0.5653,
LSTM,UW_O,"('next_activity', 'remaining_time')",0.0001,None,123,199.0,6.5872,0.7866,,5.8762
LSTM,UW,"('next_activity', 'remaining_time')",0.0001,None,42,178.0,6.3793,0.7804,,5.7195
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,42,200.0,6.2117,0.7843,,5.5959
LSTM,DWA,"('next_activity', 'remaining_time')",0.0001,None,2025,197.0,5.8724,0.7832,,5.1854
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,20.0,42,199.0,5.8057,0.7842,,5.2019
LSTM,DWA,"('next_activity', 'remaining_time')",0.0001,None,42,199.0,5.7978,0.7839,,5.1979
LSTM,DWA,"('next_activity', 'remaining_time')",0.0001,None,123,200.0,5.8841,0.7826,,5.2573
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,123,189.0,6.2373,0.7843,,5.5718
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,7.0,2025,200.0,5.8632,0.7834,,5.2266
LSTM,GLS,"('next_activity', 'remaining_time')",0.0001,None,123,200.0,6.5119,0.7828,,5.8014
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,7.0,123,199.0,5.9068,0.7852,,5.2749
LSTM,GLS,"('next_activity', 'remaining_time')",0.0001,None,2025,200.0,6.3546,0.7853,,5.6874
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,7.0,42,193.0,5.8482,0.7866,,5.2579
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,15.0,2025,199.0,5.871,0.7861,,5.2188
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,2025,200.0,5.8586,0.7843,,5.2213
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,3.0,2025,199.0,5.9342,0.7867,,5.2871
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,20.0,2025,199.0,5.8441,0.784,,5.1933
LSTM,RLW,"('next_activity', 'remaining_time')",0.0001,None,2025,198.0,5.9574,0.7852,,5.3132
LSTM,IMTL,"('next_activity', 'remaining_time')",0.0001,None,123,199.0,6.4894,0.7853,,5.8205
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,3.0,42,199.0,5.8859,0.7849,,5.281
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,5.0,42,199.0,5.8535,0.7852,,5.2582
LSTM,RLW,"('next_activity', 'remaining_time')",0.0001,None,123,199.0,5.9587,0.7856,,5.349
LSTM,IMTL,"('next_activity', 'remaining_time')",0.0001,None,2025,200.0,6.4097,0.7871,,5.7785
LSTM,EW,"('next_activity', 'remaining_time')",0.0001,None,42,199.0,5.8207,0.7834,,5.2282
LSTM,EW,"('next_activity', 'remaining_time')",0.0001,None,2025,198.0,5.85,0.7836,,5.2123
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,15.0,42,200.0,5.8348,0.7853,,5.2193
LSTM,UW,"('next_activity', 'remaining_time')",0.0001,None,2025,195.0,6.3006,0.7805,,5.6499
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,5.0,2025,198.0,5.8584,0.786,,5.2271
LSTM,UW_O,"('next_activity', 'remaining_time')",0.0001,None,2025,191.0,6.4067,0.7872,,5.7555
LSTM,GLS,"('next_activity', 'remaining_time')",0.0001,None,42,197.0,6.5031,0.7838,,5.8754
LSTM,EW,"('next_activity', 'remaining_time')",0.0001,None,123,200.0,5.8694,0.781,,5.2238
LSTM,UW,"('next_activity', 'remaining_time')",0.0001,None,123,200.0,6.3503,0.779,,5.6166
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,15.0,123,200.0,5.8718,0.7807,,5.2439
LSTM,RLW,"('next_activity', 'remaining_time')",0.0001,None,42,199.0,5.9435,0.7834,,5.3577
LSTM,Nash_MTL,"('next_activity', 'remaining_time')",0.0001,None,42,182.0,5.8974,0.784,,5.3004
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,123,200.0,5.8616,0.7816,,5.2154
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,5.0,123,200.0,5.899,0.7852,,5.254
LSTM,UW_O,"('next_activity', 'remaining_time')",0.0001,None,42,197.0,6.5085,0.7834,,5.8571
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,3.0,123,199.0,5.9174,0.7857,,5.2895
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,1.0,2025,194.0,6.1202,0.7845,,5.4751
LSTM,IMTL,"('next_activity', 'remaining_time')",0.0001,None,42,195.0,6.5078,0.784,,5.8669
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,20.0,123,199.0,5.9158,0.7831,,5.2951
LSTM,UW_SO,"('next_activity', 'remaining_time')",0.0001,10.0,42,198.0,5.8664,0.7849,,5.262
LSTM,EW,"('next_activity',)",0.0001,None,123,46.0,1.0005,0.6659,,
LSTM,EW,"('next_activity',)",0.01,None,123,7.0,1.4319,0.5265,,
LSTM,EW,"('next_activity',)",0.001,None,123,14.0,1.149,0.6142,,
LSTM,EW,"('next_activity',)",0.001,None,42,21.0,1.1503,0.6083,,
LSTM,EW,"('next_activity',)",0.01,None,2025,5.0,1.4322,0.5108,,
LSTM,EW,"('next_activity',)",0.0001,None,42,32.0,1.0296,0.6508,,
LSTM,EW,"('next_activity',)",0.01,None,42,10.0,1.3465,0.5515,,
LSTM,EW,"('next_activity',)",0.001,None,2025,17.0,1.1316,0.6169,,
LSTM,EW,"('next_activity',)",0.0001,None,2025,18.0,1.0733,0.6399,,
LSTM,GradNorm,"('next_time', 'remaining_time')",0.0001,0.5,2025,199.0,6.1355,,0.6175,5.4324
LSTM,UW_SO,"('next_time', 'remaining_time')",0.001,5.0,42,103.0,5.4021,,0.6041,4.759
LSTM,RLW,"('next_time', 'remaining_time')",0.0001,None,2025,200.0,5.831,,0.6011,5.1604
LSTM,CAGrad,"('next_time', 'remaining_time')",0.001,0.5,123,106.0,5.5532,,0.5933,4.8984
LSTM,CAGrad,"('next_time', 'remaining_time')",0.0001,0.5,123,200.0,6.0036,,0.6024,5.3348
LSTM,GradDrop,"('next_time', 'remaining_time')",0.0001,None,123,199.0,5.7526,,0.5829,5.1055
LSTM,GradNorm,"('next_time', 'remaining_time')",0.001,0.5,2025,105.0,5.6041,,0.6162,4.9238
LSTM,GradDrop,"('next_time', 'remaining_time')",0.0001,None,42,200.0,5.7537,,0.6105,5.1139
LSTM,UW_SO,"('next_time', 'remaining_time')",0.001,15.0,2025,140.0,5.344,,0.609,4.6606
LSTM,GLS,"('next_time', 'remaining_time')",0.0001,None,2025,200.0,6.3366,,0.6205,5.6909
LSTM,CAGrad,"('next_time', 'remaining_time')",0.0001,0.3,42,199.0,5.8869,,0.6274,5.2253
LSTM,DWA,"('next_time', 'remaining_time')",0.001,None,123,123.0,5.3461,,0.59,4.6712
LSTM,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,42,102.0,5.5524,,0.6259,4.9336
LSTM,UW_SO,"('next_time', 'remaining_time')",0.001,3.0,123,108.0,5.5378,,0.5891,4.8748
LSTM,RLW,"('next_time', 'remaining_time')",0.001,None,123,101.0,5.5312,,0.5781,4.873
LSTM,CAGrad,"('next_time', 'remaining_time')",0.001,0.3,123,127.0,5.3718,,0.6026,4.6998
LSTM,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,123,199.0,5.8214,,0.5864,5.1502
LSTM,PCGrad,"('next_time', 'remaining_time')",0.001,None,123,91.0,5.4757,,0.5807,4.8503
LSTM,UW_SO,"('next_time', 'remaining_time')",0.0001,3.0,2025,198.0,5.8223,,0.6065,5.1455
LSTM,CAGrad,"('next_time', 'remaining_time')",0.0001,0.7,123,199.0,6.1037,,0.6083,5.3846
LSTM,CAGrad,"('next_time', 'remaining_time')",0.0001,0.1,123,200.0,5.8185,,0.5901,5.1506
LSTM,UW_SO,"('next_time', 'remaining_time')",0.0001,7.0,2025,200.0,5.7616,,0.6068,5.107
LSTM,EW,"('next_time', 'remaining_time')",0.001,None,42,137.0,5.2785,,0.6114,4.6365
LSTM,IMTL,"('next_time', 'remaining_time')",0.001,None,123,152.0,5.4689,,0.6012,4.818
LSTM,UW_SO,"('next_time', 'remaining_time')",0.001,10.0,42,109.0,5.3717,,0.604,4.7131
LSTM,GradNorm,"('next_time', 'remaining_time')",0.0001,1.5,2025,199.0,6.074,,0.6214,5.3898
LSTM,UW_SO,"('next_time', 'remaining_time')",0.001,3.0,2025,123.0,5.4187,,0.6053,4.7633
LSTM,UW_SO,"('next_time', 'remaining_time')",0.0001,15.0,42,196.0,5.75,,0.6117,5.0991
LSTM,UW_O,"('next_time', 'remaining_time')",0.001,None,42,143.0,5.9025,,0.6141,5.2817
LSTM,UW_O,"('next_time', 'remaining_time')",0.0001,None,2025,197.0,6.2544,,0.6099,5.6065
LSTM,GradNorm,"('next_time', 'remaining_time')",0.001,2.0,42,110.0,5.4977,,0.6215,4.8788
LSTM,UW_SO,"('next_time', 'remaining_time')",0.0001,1.0,42,199.0,6.2457,,0.6283,5.5839
LSTM,GradDrop,"('next_time', 'remaining_time')",0.001,None,123,143.0,5.2623,,0.5792,4.6281
LSTM,GradNorm,"('next_time', 'remaining_time')",0.001,1.0,123,125.0,5.5401,,0.5944,4.9138
LSTM,DWA,"('next_time', 'remaining_time')",0.001,None,2025,119.0,5.3338,,0.608,4.6834
LSTM,UW,"('next_time', 'remaining_time')",0.001,None,42,79.0,6.0137,,0.609,5.3775
